date,vente,tache,salaire_day,jour_semaine,saison,ratio_salaire_vente
2022-06-24,29215.95,AIDE-SERV.,1140.2516666666666,4,6,3.9
2022-06-24,29215.95,CUISINE,3150.155,4,6,10.78
2022-06-24,29215.95,SERVICE,1317.72,4,6,4.51
2022-06-23,28872.13,AIDE-SERV.,1695.4158333333335,3,6,5.87
2022-06-23,28872.13,CUISINE,2399.6716666666666,3,6,8.31
2022-06-23,28872.13,SERVICE,1601.1733333333332,3,6,5.55
2022-06-22,26703.18,AIDE-SERV.,1079.2533333333333,2,6,4.04
2022-06-22,26703.18,CUISINE,2426.8008333333332,2,6,9.09
2022-06-22,26703.18,SERVICE,934.925,2,6,3.5
2022-06-21,26462.4,AIDE-SERV.,970.6,1,6,3.67
2022-06-21,26462.4,CUISINE,1922.68,1,6,7.27
2022-06-21,26462.4,SERVICE,1446.6508333333334,1,6,5.47
2022-06-20,23438.0,AIDE-SERV.,779.0975000000001,0,6,3.32
2022-06-20,23438.0,CUISINE,1585.9408333333333,0,6,6.77
2022-06-20,23438.0,SERVICE,1317.12,0,6,5.62
2022-06-19,29088.85,AIDE-SERV.,1801.0716666666667,6,6,6.19
2022-06-19,29088.85,CUISINE,1475.905,6,6,5.07
2022-06-19,29088.85,SERVICE,2337.2633333333333,6,6,8.03
2022-06-18,34984.49,AIDE-SERV.,1677.7425,5,6,4.8
2022-06-18,34984.49,CUISINE,2821.5183333333334,5,6,8.07
2022-06-18,34984.49,SERVICE,1516.3966666666665,5,6,4.33
2022-06-17,33417.77,AIDE-SERV.,1485.555,4,6,4.45
2022-06-17,33417.77,CUISINE,2404.556666666667,4,6,7.2
2022-06-17,33417.77,SERVICE,1612.46,4,6,4.83
2022-06-16,31006.13,AIDE-SERV.,1226.8291666666667,3,6,3.96
2022-06-16,31006.13,CUISINE,2822.1258333333335,3,6,9.1
2022-06-16,31006.13,SERVICE,1301.25,3,6,4.2
2022-06-15,30542.73,AIDE-SERV.,1248.7225,2,6,4.09
2022-06-15,30542.73,CUISINE,2098.9383333333335,2,6,6.87
2022-06-15,30542.73,SERVICE,1173.8274999999999,2,6,3.84
2022-06-14,27963.58,AIDE-SERV.,1612.9258333333335,1,6,5.77
2022-06-14,27963.58,CUISINE,2102.085,1,6,7.52
2022-06-14,27963.58,SERVICE,2352.045,1,6,8.41
2022-06-13,22985.13,AIDE-SERV.,637.28,0,6,2.77
2022-06-13,22985.13,CUISINE,884.1566666666666,0,6,3.85
2022-06-13,22985.13,SERVICE,343.74666666666667,0,6,1.5
2022-06-12,15811.99,AIDE-SERV.,1757.585,6,6,11.12
2022-06-12,15811.99,CUISINE,2759.0041666666666,6,6,17.45
2022-06-12,15811.99,SERVICE,1907.18,6,6,12.06
2022-06-11,31596.78,AIDE-SERV.,1752.9683333333335,5,6,5.55
2022-06-11,31596.78,CUISINE,2344.0833333333335,5,6,7.42
2022-06-11,31596.78,SERVICE,1458.4633333333334,5,6,4.62
2022-06-10,28678.83,AIDE-SERV.,1567.1191666666666,4,6,5.46
2022-06-10,28678.83,CUISINE,2331.639166666667,4,6,8.13
2022-06-10,28678.83,SERVICE,574.0466666666666,4,6,2.0
2022-06-09,25491.55,AIDE-SERV.,1767.6775,3,6,6.93
2022-06-09,25491.55,CUISINE,2486.701666666667,3,6,9.76
2022-06-09,25491.55,SERVICE,1940.5874999999999,3,6,7.61
2022-06-08,22045.51,AIDE-SERV.,1087.8416666666667,2,6,4.93
2022-06-08,22045.51,CUISINE,1489.7991666666667,2,6,6.76
2022-06-08,22045.51,SERVICE,807.0616666666666,2,6,3.66
2022-06-07,20235.86,AIDE-SERV.,1107.865,1,6,5.47
2022-06-07,20235.86,CUISINE,1590.9166666666667,1,6,7.86
2022-06-07,20235.86,SERVICE,1326.6174999999998,1,6,6.56
2022-06-06,16569.92,AIDE-SERV.,817.9425,0,6,4.94
2022-06-06,16569.92,CUISINE,1838.2283333333332,0,6,11.09
2022-06-06,16569.92,SERVICE,1163.7466666666667,0,6,7.02
2022-06-05,22517.86,AIDE-SERV.,1399.2925,6,6,6.21
2022-06-05,22517.86,CUISINE,1133.4866666666667,6,6,5.03
2022-06-05,22517.86,SERVICE,1494.1033333333332,6,6,6.64
2022-06-04,21828.06,AIDE-SERV.,1476.9,5,6,6.77
2022-06-04,21828.06,CUISINE,1760.7833333333333,5,6,8.07
2022-06-04,21828.06,SERVICE,1220.93,5,6,5.59
2022-06-03,24685.27,AIDE-SERV.,1716.7716666666668,4,6,6.95
2022-06-03,24685.27,CUISINE,2264.035,4,6,9.17
2022-06-03,24685.27,SERVICE,1211.37,4,6,4.91
2022-06-02,24936.47,AIDE-SERV.,1498.0525,3,6,6.01
2022-06-02,24936.47,CUISINE,2153.3,3,6,8.64
2022-06-02,24936.47,SERVICE,1570.7066666666667,3,6,6.3
2022-06-01,19977.78,AIDE-SERV.,1296.0058333333334,2,6,6.49
2022-06-01,19977.78,CUISINE,1172.4533333333334,2,6,5.87
2022-06-01,19977.78,SERVICE,1048.3166666666666,2,6,5.25
2022-05-31,19910.06,AIDE-SERV.,1012.3525,1,5,5.08
2022-05-31,19910.06,CUISINE,1092.7433333333333,1,5,5.49
2022-05-31,19910.06,SERVICE,1089.5616666666667,1,5,5.47
2022-05-30,16494.14,AIDE-SERV.,1108.655,0,5,6.72
2022-05-30,16494.14,CUISINE,1596.8925000000002,0,5,9.68
2022-05-30,16494.14,SERVICE,1249.9833333333333,0,5,7.58
2022-05-29,22840.59,AIDE-SERV.,1490.77,6,5,6.53
2022-05-29,22840.59,CUISINE,1849.1708333333333,6,5,8.1
2022-05-29,22840.59,SERVICE,1451.63,6,5,6.36
2022-05-28,25057.34,AIDE-SERV.,1626.5525,5,5,6.49
2022-05-28,25057.34,CUISINE,1969.8291666666667,5,5,7.86
2022-05-28,25057.34,SERVICE,1769.31,5,5,7.06
2022-05-27,23012.85,AIDE-SERV.,1164.5383333333334,4,5,5.06
2022-05-27,23012.85,CUISINE,2691.241666666667,4,5,11.69
2022-05-27,23012.85,SERVICE,771.2166666666667,4,5,3.35
2022-05-26,24278.08,AIDE-SERV.,1667.565,3,5,6.87
2022-05-26,24278.08,CUISINE,2441.164166666667,3,5,10.06
2022-05-26,24278.08,SERVICE,1336.7666666666667,3,5,5.51
2022-05-25,23820.45,AIDE-SERV.,1383.4591666666668,2,5,5.81
2022-05-25,23820.45,CUISINE,2108.745,2,5,8.85
2022-05-25,23820.45,SERVICE,1395.2191666666665,2,5,5.86
2022-05-24,13929.29,AIDE-SERV.,943.3666666666667,1,5,6.77
2022-05-24,13929.29,CUISINE,1795.8733333333334,1,5,12.89
2022-05-24,13929.29,SERVICE,985.3549999999999,1,5,7.07
2022-05-23,16183.61,AIDE-SERV.,910.1366666666667,0,5,5.62
2022-05-23,16183.61,CUISINE,628.9016666666666,0,5,3.89
2022-05-23,16183.61,SERVICE,1092.4241666666667,0,5,6.75
2022-05-22,23382.38,AIDE-SERV.,1539.9575,6,5,6.59
2022-05-22,23382.38,CUISINE,2192.349166666667,6,5,9.38
2022-05-22,23382.38,SERVICE,1996.2866666666666,6,5,8.54
2022-05-21,26467.96,AIDE-SERV.,743.66,5,5,2.81
2022-05-21,26467.96,CUISINE,2294.590833333333,5,5,8.67
2022-05-21,26467.96,SERVICE,1298.0233333333333,5,5,4.9
2022-05-20,24316.6,AIDE-SERV.,1384.325,4,5,5.69
2022-05-20,24316.6,CUISINE,2637.2341666666666,4,5,10.85
2022-05-20,24316.6,SERVICE,1276.95,4,5,5.25
2022-05-19,22187.26,AIDE-SERV.,1351.4308333333333,3,5,6.09
2022-05-19,22187.26,CUISINE,2263.505,3,5,10.2
2022-05-19,22187.26,SERVICE,1582.32,3,5,7.13
2022-05-18,19660.3,AIDE-SERV.,960.6541666666667,2,5,4.89
2022-05-18,19660.3,CUISINE,1985.3675,2,5,10.1
2022-05-18,19660.3,SERVICE,1458.4924999999998,2,5,7.42
2022-05-17,17123.96,AIDE-SERV.,1207.5233333333333,1,5,7.05
2022-05-17,17123.96,CUISINE,1021.4625000000001,1,5,5.97
2022-05-17,17123.96,SERVICE,1053.1833333333334,1,5,6.15
2022-05-16,10113.34,AIDE-SERV.,777.2041666666667,0,5,7.68
2022-05-16,10113.34,CUISINE,2394.9825,0,5,23.68
2022-05-16,10113.34,SERVICE,736.1908333333333,0,5,7.28
2022-05-15,20067.15,AIDE-SERV.,1374.6625,6,5,6.85
2022-05-15,20067.15,CUISINE,1688.3616666666667,6,5,8.41
2022-05-15,20067.15,SERVICE,1788.54,6,5,8.91
2022-05-14,25992.03,AIDE-SERV.,927.5233333333333,5,5,3.57
2022-05-14,25992.03,CUISINE,1598.9225000000001,5,5,6.15
2022-05-14,25992.03,SERVICE,1795.98,5,5,6.91
2022-05-13,25548.14,AIDE-SERV.,1064.1133333333332,4,5,4.17
2022-05-13,25548.14,CUISINE,2672.4708333333333,4,5,10.46
2022-05-13,25548.14,SERVICE,1373.4733333333334,4,5,5.38
2022-05-12,25864.98,AIDE-SERV.,896.3616666666667,3,5,3.47
2022-05-12,25864.98,CUISINE,2454.4608333333335,3,5,9.49
2022-05-12,25864.98,SERVICE,1395.0066666666667,3,5,5.39
2022-05-11,17220.77,AIDE-SERV.,1262.6483333333333,2,5,7.33
2022-05-11,17220.77,CUISINE,1561.6950000000002,2,5,9.07
2022-05-11,17220.77,SERVICE,1430.1233333333332,2,5,8.3
2022-05-10,17092.35,AIDE-SERV.,834.365,1,5,4.88
2022-05-10,17092.35,CUISINE,789.2791666666667,1,5,4.62
2022-05-10,17092.35,SERVICE,716.8591666666666,1,5,4.19
2022-05-09,10878.17,AIDE-SERV.,657.2833333333333,0,5,6.04
2022-05-09,10878.17,CUISINE,1913.6483333333333,0,5,17.59
2022-05-09,10878.17,SERVICE,796.8758333333333,0,5,7.33
2022-05-08,13532.72,AIDE-SERV.,1437.5408333333335,6,5,10.62
2022-05-08,13532.72,CUISINE,1831.3775,6,5,13.53
2022-05-08,13532.72,SERVICE,2355.11,6,5,17.4
2022-05-07,25238.13,AIDE-SERV.,665.9158333333334,5,5,2.64
2022-05-07,25238.13,CUISINE,2206.2408333333333,5,5,8.74
2022-05-07,25238.13,SERVICE,739.87,5,5,2.93
2022-05-06,23297.92,AIDE-SERV.,976.3891666666667,4,5,4.19
2022-05-06,23297.92,CUISINE,1910.9533333333334,4,5,8.2
2022-05-06,23297.92,SERVICE,1177.77,4,5,5.06
2022-05-05,19757.02,AIDE-SERV.,694.515,3,5,3.52
2022-05-05,19757.02,CUISINE,1600.7008333333333,3,5,8.1
2022-05-05,19757.02,SERVICE,1137.76,3,5,5.76
2022-05-04,19279.63,AIDE-SERV.,927.0833333333334,2,5,4.81
2022-05-04,19279.63,CUISINE,1574.5166666666667,2,5,8.17
2022-05-04,19279.63,SERVICE,1697.2324999999998,2,5,8.8
2022-05-03,17909.33,AIDE-SERV.,648.475,1,5,3.62
2022-05-03,17909.33,CUISINE,1120.5291666666667,1,5,6.26
2022-05-03,17909.33,SERVICE,1039.6075,1,5,5.8
2022-05-02,13827.46,AIDE-SERV.,553.6333333333333,0,5,4.0
2022-05-02,13827.46,CUISINE,1202.5125,0,5,8.7
2022-05-02,13827.46,SERVICE,875.6083333333333,0,5,6.33
2022-05-01,15807.44,AIDE-SERV.,1062.695,6,5,6.72
2022-05-01,15807.44,CUISINE,1729.43,6,5,10.94
2022-05-01,15807.44,SERVICE,1215.33,6,5,7.69
2022-04-30,21771.06,AIDE-SERV.,976.9308333333333,5,4,4.49
2022-04-30,21771.06,CUISINE,1208.2766666666666,5,4,5.55
2022-04-30,21771.06,SERVICE,1395.62,5,4,6.41
2022-04-29,21445.82,AIDE-SERV.,911.6,4,4,4.25
2022-04-29,21445.82,CUISINE,1459.2191666666668,4,4,6.8
2022-04-29,21445.82,SERVICE,812.2833333333333,4,4,3.79
2022-04-28,22930.7,AIDE-SERV.,974.7408333333334,3,4,4.25
2022-04-28,22930.7,CUISINE,2043.55,3,4,8.91
2022-04-28,22930.7,SERVICE,994.6933333333334,3,4,4.34
2022-04-27,14774.86,AIDE-SERV.,1006.8058333333333,2,4,6.81
2022-04-27,14774.86,CUISINE,1193.4333333333334,2,4,8.08
2022-04-27,14774.86,SERVICE,989.3408333333333,2,4,6.7
2022-04-26,13736.38,AIDE-SERV.,772.7316666666667,1,4,5.63
2022-04-26,13736.38,CUISINE,1273.1458333333333,1,4,9.27
2022-04-26,13736.38,SERVICE,716.9399999999999,1,4,5.22
2022-04-25,10553.03,AIDE-SERV.,804.635,0,4,7.62
2022-04-25,10553.03,CUISINE,995.8958333333334,0,4,9.44
2022-04-25,10553.03,SERVICE,649.8525,0,4,6.16
2022-04-24,12805.74,AIDE-SERV.,959.085,6,4,7.49
2022-04-24,12805.74,CUISINE,1296.9325000000001,6,4,10.13
2022-04-24,12805.74,SERVICE,747.0466666666666,6,4,5.83
2022-04-23,21227.85,AIDE-SERV.,1057.7075,5,4,4.98
2022-04-23,21227.85,CUISINE,1690.525,5,4,7.96
2022-04-23,21227.85,SERVICE,1355.54,5,4,6.39
2022-04-22,19462.17,AIDE-SERV.,1124.27,4,4,5.78
2022-04-22,19462.17,CUISINE,1677.6658333333332,4,4,8.62
2022-04-22,19462.17,SERVICE,881.56,4,4,4.53
2022-04-21,21833.49,AIDE-SERV.,708.8516666666667,3,4,3.25
2022-04-21,21833.49,CUISINE,1669.5791666666667,3,4,7.65
2022-04-21,21833.49,SERVICE,833.5966666666667,3,4,3.82
2022-04-20,11964.95,AIDE-SERV.,1004.4725,2,4,8.4
2022-04-20,11964.95,CUISINE,1149.6108333333334,2,4,9.61
2022-04-20,11964.95,SERVICE,930.025,2,4,7.77
2022-04-19,10104.83,AIDE-SERV.,775.8316666666667,1,4,7.68
2022-04-19,10104.83,CUISINE,1005.4833333333333,1,4,9.95
2022-04-19,10104.83,SERVICE,744.615,1,4,7.37
2022-04-18,8220.69,AIDE-SERV.,680.0033333333333,0,4,8.27
2022-04-18,8220.69,CUISINE,1036.3875,0,4,12.61
2022-04-18,8220.69,SERVICE,534.8516666666667,0,4,6.51
2022-04-17,11353.46,AIDE-SERV.,691.2675,6,4,6.09
2022-04-17,11353.46,CUISINE,1982.7849999999999,6,4,17.46
2022-04-17,11353.46,SERVICE,744.9366666666666,6,4,6.56
2022-04-16,24903.76,AIDE-SERV.,1169.94,5,4,4.7
2022-04-16,24903.76,CUISINE,1493.3716666666667,5,4,6.0
2022-04-16,24903.76,SERVICE,1421.1166666666666,5,4,5.71
2022-04-15,23114.95,AIDE-SERV.,1558.8483333333334,4,4,6.74
2022-04-15,23114.95,CUISINE,1876.5508333333332,4,4,8.12
2022-04-15,23114.95,SERVICE,575.0566666666666,4,4,2.49
2022-04-14,18648.24,AIDE-SERV.,473.9183333333333,3,4,2.54
2022-04-14,18648.24,CUISINE,994.4191666666667,3,4,5.33
2022-04-14,18648.24,SERVICE,863.55,3,4,4.63
2022-04-13,17046.58,AIDE-SERV.,867.4291666666667,2,4,5.09
2022-04-13,17046.58,CUISINE,1067.165,2,4,6.26
2022-04-13,17046.58,SERVICE,1031.245,2,4,6.05
2022-04-12,13042.48,AIDE-SERV.,711.9649999999999,1,4,5.46
2022-04-12,13042.48,CUISINE,1043.1541666666667,1,4,8.0
2022-04-12,13042.48,SERVICE,807.8966666666666,1,4,6.19
2022-04-11,8885.55,AIDE-SERV.,707.8783333333333,0,4,7.97
2022-04-11,8885.55,CUISINE,947.3416666666667,0,4,10.66
2022-04-11,8885.55,SERVICE,550.2858333333334,0,4,6.19
2022-04-10,7556.78,AIDE-SERV.,1059.535,6,4,14.02
2022-04-10,7556.78,CUISINE,1757.7875,6,4,23.26
2022-04-10,7556.78,SERVICE,1465.8166666666666,6,4,19.4
2022-04-09,26602.08,AIDE-SERV.,701.725,5,4,2.64
2022-04-09,26602.08,CUISINE,1306.6791666666666,5,4,4.91
2022-04-09,26602.08,SERVICE,723.2966666666666,5,4,2.72
2022-04-08,21146.95,AIDE-SERV.,1224.835,4,4,5.79
2022-04-08,21146.95,CUISINE,1575.3958333333335,4,4,7.45
2022-04-08,21146.95,SERVICE,1056.6066666666666,4,4,5.0
2022-04-07,18081.47,AIDE-SERV.,643.7033333333334,3,4,3.56
2022-04-07,18081.47,CUISINE,1146.7375,3,4,6.34
2022-04-07,18081.47,SERVICE,891.9966666666667,3,4,4.93
2022-04-06,18666.58,AIDE-SERV.,1013.8066666666666,2,4,5.43
2022-04-06,18666.58,CUISINE,798.9125,2,4,4.28
2022-04-06,18666.58,SERVICE,749.8833333333333,2,4,4.02
2022-04-05,11952.35,AIDE-SERV.,860.0983333333334,1,4,7.2
2022-04-05,11952.35,CUISINE,974.85,1,4,8.16
2022-04-05,11952.35,SERVICE,675.8625,1,4,5.65
2022-04-04,7984.27,AIDE-SERV.,610.6466666666666,0,4,7.65
2022-04-04,7984.27,CUISINE,1124.1416666666667,0,4,14.08
2022-04-04,7984.27,SERVICE,357.96416666666664,0,4,4.48
2022-04-03,9997.02,AIDE-SERV.,501.125,6,4,5.01
2022-04-03,9997.02,CUISINE,1735.6333333333332,6,4,17.36
2022-04-03,9997.02,SERVICE,618.1166666666667,6,4,6.18
2022-04-02,20673.82,AIDE-SERV.,601.0174999999999,5,4,2.91
2022-04-02,20673.82,CUISINE,1182.1041666666667,5,4,5.72
2022-04-02,20673.82,SERVICE,1343.2533333333333,5,4,6.5
2022-04-01,15776.44,AIDE-SERV.,1161.9566666666667,4,4,7.37
2022-04-01,15776.44,CUISINE,1322.0333333333333,4,4,8.38
2022-04-01,15776.44,SERVICE,916.5066666666668,4,4,5.81
2022-03-31,17975.94,AIDE-SERV.,912.8591666666666,3,3,5.08
2022-03-31,17975.94,CUISINE,1647.1458333333333,3,3,9.16
2022-03-31,17975.94,SERVICE,874.5166666666667,3,3,4.86
2022-03-30,14128.87,AIDE-SERV.,1021.3316666666667,2,3,7.23
2022-03-30,14128.87,CUISINE,1108.7666666666667,2,3,7.85
2022-03-30,14128.87,SERVICE,643.9391666666667,2,3,4.56
2022-03-29,15376.55,AIDE-SERV.,859.5166666666667,1,3,5.59
2022-03-29,15376.55,CUISINE,1058.7166666666667,1,3,6.89
2022-03-29,15376.55,SERVICE,590.81,1,3,3.84
2022-03-28,11377.15,AIDE-SERV.,731.3233333333333,0,3,6.43
2022-03-28,11377.15,CUISINE,1001.2583333333333,0,3,8.8
2022-03-28,11377.15,SERVICE,454.7941666666667,0,3,4.0
2022-03-27,13504.02,AIDE-SERV.,828.875,6,3,6.14
2022-03-27,13504.02,CUISINE,1676.625,6,3,12.42
2022-03-27,13504.02,SERVICE,832.92,6,3,6.17
2022-03-26,23499.61,AIDE-SERV.,764.7291666666667,5,3,3.25
2022-03-26,23499.61,CUISINE,1007.0125,5,3,4.29
2022-03-26,23499.61,SERVICE,1295.3766666666666,5,3,5.51
2022-03-25,19319.51,AIDE-SERV.,1244.2066666666667,4,3,6.44
2022-03-25,19319.51,CUISINE,1418.8375,4,3,7.34
2022-03-25,19319.51,SERVICE,1203.44,4,3,6.23
2022-03-24,18632.81,AIDE-SERV.,879.0841666666666,3,3,4.72
2022-03-24,18632.81,CUISINE,1149.975,3,3,6.17
2022-03-24,18632.81,SERVICE,704.1233333333333,3,3,3.78
2022-03-23,16335.82,AIDE-SERV.,944.815,2,3,5.78
2022-03-23,16335.82,CUISINE,1368.625,2,3,8.38
2022-03-23,16335.82,SERVICE,789.0,2,3,4.83
2022-03-22,10361.7,AIDE-SERV.,744.66,1,3,7.19
2022-03-22,10361.7,CUISINE,1284.5333333333333,1,3,12.4
2022-03-22,10361.7,SERVICE,507.1691666666667,1,3,4.89
2022-03-21,10472.72,AIDE-SERV.,611.52,0,3,5.84
2022-03-21,10472.72,CUISINE,580.4125,0,3,5.54
2022-03-21,10472.72,SERVICE,387.95416666666665,0,3,3.7
2022-03-20,13253.74,AIDE-SERV.,656.8299999999999,6,3,4.96
2022-03-20,13253.74,CUISINE,1778.5041666666666,6,3,13.42
2022-03-20,13253.74,SERVICE,962.66,6,3,7.26
2022-03-19,22776.1,AIDE-SERV.,1077.6508333333334,5,3,4.73
2022-03-19,22776.1,CUISINE,1972.0041666666666,5,3,8.66
2022-03-19,22776.1,SERVICE,1852.5033333333333,5,3,8.13
2022-03-18,20894.61,AIDE-SERV.,1267.6333333333332,4,3,6.07
2022-03-18,20894.61,CUISINE,1498.8416666666667,4,3,7.17
2022-03-18,20894.61,SERVICE,513.56,4,3,2.46
2022-03-17,23790.89,AIDE-SERV.,786.2575,3,3,3.3
2022-03-17,23790.89,CUISINE,839.0291666666667,3,3,3.53
2022-03-17,23790.89,SERVICE,856.8433333333332,3,3,3.6
2022-03-16,16177.54,AIDE-SERV.,922.025,2,3,5.7
2022-03-16,16177.54,CUISINE,1194.9416666666666,2,3,7.39
2022-03-16,16177.54,SERVICE,789.0066666666667,2,3,4.88
2022-03-15,12399.73,AIDE-SERV.,546.2233333333334,1,3,4.41
2022-03-15,12399.73,CUISINE,1795.2208333333333,1,3,14.48
2022-03-15,12399.73,SERVICE,593.3141666666667,1,3,4.78
2022-03-14,9296.5,AIDE-SERV.,580.1183333333333,0,3,6.24
2022-03-14,9296.5,CUISINE,507.6875,0,3,5.46
2022-03-14,9296.5,SERVICE,379.54833333333335,0,3,4.08
2022-03-13,15780.26,AIDE-SERV.,585.0575,6,3,3.71
2022-03-13,15780.26,CUISINE,2088.0375,6,3,13.23
2022-03-13,15780.26,SERVICE,915.9066666666666,6,3,5.8
2022-03-12,22459.96,AIDE-SERV.,868.47,5,3,3.87
2022-03-12,22459.96,CUISINE,2003.0583333333334,5,3,8.92
2022-03-12,22459.96,SERVICE,1104.79,5,3,4.92
2022-03-11,21701.11,AIDE-SERV.,995.1216666666667,4,3,4.59
2022-03-11,21701.11,CUISINE,1122.5833333333335,4,3,5.17
2022-03-11,21701.11,SERVICE,828.2766666666666,4,3,3.82
2022-03-10,18384.33,AIDE-SERV.,838.6158333333333,3,3,4.56
2022-03-10,18384.33,CUISINE,1457.4791666666667,3,3,7.93
2022-03-10,18384.33,SERVICE,600.4966666666667,3,3,3.27
2022-03-09,15096.93,AIDE-SERV.,635.1833333333334,2,3,4.21
2022-03-09,15096.93,CUISINE,1214.5625,2,3,8.05
2022-03-09,15096.93,SERVICE,760.6016666666667,2,3,5.04
2022-03-08,10614.79,AIDE-SERV.,660.2808333333334,1,3,6.22
2022-03-08,10614.79,CUISINE,1090.5,1,3,10.27
2022-03-08,10614.79,SERVICE,555.3116666666666,1,3,5.23
2022-03-07,6167.3,AIDE-SERV.,364.95,0,3,5.92
2022-03-07,6167.3,CUISINE,1005.5791666666667,0,3,16.31
2022-03-07,6167.3,SERVICE,335.4483333333333,0,3,5.44
2022-03-06,6951.16,AIDE-SERV.,572.655,6,3,8.24
2022-03-06,6951.16,CUISINE,1814.5291666666667,6,3,26.1
2022-03-06,6951.16,SERVICE,835.9499999999999,6,3,12.03
2022-03-05,25804.94,AIDE-SERV.,938.3633333333333,5,3,3.64
2022-03-05,25804.94,CUISINE,2126.5041666666666,5,3,8.24
2022-03-05,25804.94,SERVICE,1665.9275,5,3,6.46
2022-03-04,24763.33,AIDE-SERV.,891.3466666666667,4,3,3.6
2022-03-04,24763.33,CUISINE,1503.8666666666668,4,3,6.07
2022-03-04,24763.33,SERVICE,632.79,4,3,2.56
2022-03-03,21020.58,AIDE-SERV.,849.2216666666667,3,3,4.04
2022-03-03,21020.58,CUISINE,1416.1666666666667,3,3,6.74
2022-03-03,21020.58,SERVICE,441.7166666666667,3,3,2.1
2022-03-02,16695.2,AIDE-SERV.,670.3541666666667,2,3,4.02
2022-03-02,16695.2,CUISINE,873.85,2,3,5.23
2022-03-02,16695.2,SERVICE,735.3666666666666,2,3,4.4
2022-03-01,14021.22,AIDE-SERV.,846.575,1,3,6.04
2022-03-01,14021.22,CUISINE,1016.3666666666667,1,3,7.25
2022-03-01,14021.22,SERVICE,581.8433333333334,1,3,4.15
2022-02-28,11730.9,AIDE-SERV.,437.6875,0,2,3.73
2022-02-28,11730.9,CUISINE,1977.975,0,2,16.86
2022-02-28,11730.9,SERVICE,486.24666666666667,0,2,4.15
2022-02-27,12866.77,AIDE-SERV.,1132.78,6,2,8.8
2022-02-27,12866.77,CUISINE,1636.5333333333333,6,2,12.72
2022-02-27,12866.77,SERVICE,1528.0166666666667,6,2,11.88
2022-02-26,23639.93,AIDE-SERV.,178.22,5,2,0.75
2022-02-26,23639.93,CUISINE,1805.2708333333335,5,2,7.64
2022-02-26,23639.93,SERVICE,1226.6466666666665,5,2,5.19
2022-02-25,17080.67,AIDE-SERV.,1234.9791666666667,4,2,7.23
2022-02-25,17080.67,CUISINE,1215.3541666666667,4,2,7.12
2022-02-25,17080.67,SERVICE,379.37666666666667,4,2,2.22
2022-02-24,15466.96,AIDE-SERV.,637.8533333333334,3,2,4.12
2022-02-24,15466.96,CUISINE,1036.4708333333333,3,2,6.7
2022-02-24,15466.96,SERVICE,725.9133333333333,3,2,4.69
2022-02-23,11258.26,AIDE-SERV.,676.4525,2,2,6.01
2022-02-23,11258.26,CUISINE,1476.1583333333333,2,2,13.11
2022-02-23,11258.26,SERVICE,676.2433333333333,2,2,6.01
2022-02-22,6865.99,AIDE-SERV.,517.3083333333333,1,2,7.53
2022-02-22,6865.99,CUISINE,1202.1333333333334,1,2,17.51
2022-02-22,6865.99,SERVICE,538.7991666666667,1,2,7.85
2022-02-21,8460.96,AIDE-SERV.,373.9875,0,2,4.42
2022-02-21,8460.96,CUISINE,1877.4333333333334,0,2,22.19
2022-02-21,8460.96,SERVICE,411.46416666666664,0,2,4.86
2022-02-20,13270.95,AIDE-SERV.,523.45,6,2,3.94
2022-02-20,13270.95,CUISINE,1642.8833333333334,6,2,12.38
2022-02-20,13270.95,SERVICE,1080.5466666666666,6,2,8.14
2022-02-19,16986.45,AIDE-SERV.,938.9575,5,2,5.53
2022-02-19,16986.45,CUISINE,1959.675,5,2,11.54
2022-02-19,16986.45,SERVICE,861.3833333333333,5,2,5.07
2022-02-18,13427.34,AIDE-SERV.,740.9666666666667,4,2,5.52
2022-02-18,13427.34,CUISINE,1297.925,4,2,9.67
2022-02-18,13427.34,SERVICE,457.43,4,2,3.41
2022-02-17,7978.58,AIDE-SERV.,529.5566666666666,3,2,6.64
2022-02-17,7978.58,CUISINE,1069.5333333333333,3,2,13.41
2022-02-17,7978.58,SERVICE,502.98333333333335,3,2,6.3
2022-02-16,6560.14,AIDE-SERV.,712.4416666666666,2,2,10.86
2022-02-16,6560.14,CUISINE,1093.4166666666667,2,2,16.67
2022-02-16,6560.14,SERVICE,520.4033333333333,2,2,7.93
2022-02-15,8344.08,AIDE-SERV.,396.97083333333336,1,2,4.76
2022-02-15,8344.08,CUISINE,960.3208333333333,1,2,11.51
2022-02-15,8344.08,SERVICE,618.2825,1,2,7.41
2022-02-14,6628.05,AIDE-SERV.,541.85,0,2,8.18
2022-02-14,6628.05,CUISINE,1028.4,0,2,15.52
2022-02-14,6628.05,SERVICE,804.1783333333333,0,2,12.13
2022-02-13,16212.82,AIDE-SERV.,1238.5125,6,2,7.64
2022-02-13,16212.82,CUISINE,2350.025,6,2,14.49
2022-02-13,16212.82,SERVICE,579.2833333333333,6,2,3.57
2022-02-12,11554.34,AIDE-SERV.,451.15500000000003,5,2,3.9
2022-02-12,11554.34,CUISINE,1773.425,5,2,15.35
2022-02-12,11554.34,SERVICE,953.01,5,2,8.25
2022-02-11,11533.26,AIDE-SERV.,1229.6683333333333,4,2,10.66
2022-02-11,11533.26,CUISINE,1014.7208333333333,4,2,8.8
2022-02-11,11533.26,SERVICE,376.23333333333335,4,2,3.26
2022-02-10,9629.79,AIDE-SERV.,424.5233333333333,3,2,4.41
